transaction_id,customer_id,visit_datetime,items,total_spend
TX-003524,CUST-075,2025-10-29 18:04:27,Drip Coffee,2.5
TX-003525,CUST-001,2025-10-29 19:57:45,Americano | Drip Coffee | Muffin | Breakfast Sandwich,15.5
TX-003526,CUST-053,2025-10-30 00:01:27,Drip Coffee,2.5
TX-003527,CUST-071,2025-10-30 08:34:39,Muffin,3.5
TX-003528,CUST-020,2025-10-30 11:45:39,Tea | Salad | Latte | Drip Coffee,18.5
TX-003529,CUST-003,2025-10-30 11:51:07,Breakfast Sandwich | Salad | Americano | Croissant | Pasta,33.0
TX-003530,CUST-035,2025-10-30 12:04:18,Americano | Muffin | Latte,11.0
TX-003531,CUST-012,2025-10-30 14:30:54,Muffin | Drip Coffee | Latte,10.5
TX-003532,CUST-076,2025-10-30 15:58:34,Americano | Drip Coffee,5.5
TX-003533,CUST-103,2025-10-30 17:15:00,Pasta | Cake Slice,16.5
TX-003534,CUST-028,2025-10-30 22:59:34,Cake Slice | Americano | Tea,11.5
TX-003535,CUST-045,2025-10-31 04:18:55,Muffin,3.5
TX-003536,CUST-027,2025-10-31 06:28:43,Cake Slice | Pasta | Latte | Muffin | Drip Coffee,27.0
TX-003537,CUST-086,2025-10-31 08:31:35,Latte | Salad | Muffin | Croissant,20.5
TX-003538,CUST-064,2025-10-31 09:15:51,Tea | Americano,6.0
TX-003539,CUST-048,2025-10-31 09:24:01,Americano | Croissant,7.0
TX-003540,CUST-068,2025-10-31 12:44:04,Croissant,4.0
TX-003541,CUST-089,2025-10-31 14:15:15,Salad | Latte | Cake Slice | Croissant,22.5
TX-003542,CUST-002,2025-10-31 14:22:45,Tea | Drip Coffee | Croissant | Breakfast Sandwich,16.0
TX-003543,CUST-015,2025-10-31 14:47:27,Croissant | Tea | Pasta | Breakfast Sandwich,24.5
TX-003544,CUST-007,2025-10-31 18:18:44,Latte | Breakfast Sandwich | Salad,19.5
TX-003545,CUST-067,2025-10-31 18:27:02,Cake Slice | Muffin,9.0
TX-003546,CUST-077,2025-10-31 19:28:20,Muffin | Tea,6.5
TX-003547,CUST-027,2025-10-31 20:11:02,Salad | Croissant | Breakfast Sandwich | Americano,22.0
TX-003548,CUST-012,2025-11-01 00:46:04,Salad | Breakfast Sandwich | Cake Slice | Americano | Croissant,27.5
TX-003549,CUST-011,2025-11-01 03:33:14,Tea | Latte | Cake Slice | Americano | Drip Coffee,18.5
TX-003550,CUST-063,2025-11-01 11:40:28,Drip Coffee | Pasta,13.5
TX-003551,CUST-048,2025-11-01 12:25:57,Croissant,4.0
TX-003552,CUST-011,2025-11-01 16:00:50,Cake Slice | Americano | Latte | Croissant | Muffin,20.5
TX-003553,CUST-048,2025-11-01 16:04:24,Tea,3.0
TX-003554,CUST-033,2025-11-01 17:30:13,Pasta | Americano | Latte,18.5
TX-003555,CUST-057,2025-11-01 18:02:46,Croissant | Drip Coffee,6.5
TX-003556,CUST-016,2025-11-01 19:54:42,Drip Coffee | Salad | Tea,14.0
TX-003557,CUST-053,2025-11-01 21:32:34,Drip Coffee,2.5
TX-003558,CUST-047,2025-11-01 21:56:02,Muffin,3.5
TX-003559,CUST-037,2025-11-01 22:59:04,Latte | Croissant | Breakfast Sandwich | Pasta | Muffin,29.5
TX-003560,CUST-073,2025-11-01 23:20:41,Muffin,3.5
TX-003561,CUST-040,2025-11-02 00:41:19,Cake Slice,5.5
TX-003562,CUST-020,2025-11-02 02:48:49,Americano | Tea | Muffin | Latte | Breakfast Sandwich,20.5
TX-003563,CUST-048,2025-11-02 03:45:21,Muffin,3.5
TX-003564,CUST-011,2025-11-02 04:02:54,Breakfast Sandwich | Croissant | Latte | Pasta,26.0
TX-003565,CUST-020,2025-11-02 04:26:10,Pasta | Americano | Cake Slice | Breakfast Sandwich,26.0
TX-003566,CUST-070,2025-11-02 05:04:45,Drip Coffee | Salad,11.0
TX-003567,CUST-052,2025-11-02 08:48:39,Americano | Drip Coffee,5.5
TX-003568,CUST-022,2025-11-02 11:30:18,Latte | Breakfast Sandwich | Muffin | Drip Coffee,17.0
TX-003569,CUST-066,2025-11-02 16:50:50,Tea | Drip Coffee,5.5
TX-003570,CUST-052,2025-11-03 00:12:54,Latte,4.5
TX-003571,CUST-033,2025-11-03 00:37:29,Salad | Croissant | Breakfast Sandwich | Cake Slice,24.5
TX-003572,CUST-009,2025-11-03 01:28:53,Pasta | Latte | Tea,18.5
TX-003573,CUST-001,2025-11-03 06:00:52,Breakfast Sandwich | Latte | Croissant,15.0
TX-003574,CUST-011,2025-11-03 07:18:19,Cake Slice | Drip Coffee | Americano,11.0
TX-003575,CUST-003,2025-11-03 08:53:50,Americano | Latte | Cake Slice,13.0
TX-003576,CUST-026,2025-11-03 10:47:28,Salad | Latte | Tea | Croissant | Breakfast Sandwich,26.5
TX-003577,CUST-025,2025-11-03 13:44:01,Latte | Cake Slice | Croissant | Drip Coffee,16.5
TX-003578,CUST-036,2025-11-03 14:37:39,Latte | Breakfast Sandwich | Drip Coffee | Americano,16.5
TX-003579,CUST-077,2025-11-03 15:26:06,Americano | Drip Coffee,5.5
TX-003580,CUST-014,2025-11-04 03:48:27,Croissant | Breakfast Sandwich | Latte | Muffin | Americano,21.5
TX-003581,CUST-073,2025-11-04 08:54:05,Drip Coffee | Muffin,6.0
TX-003582,CUST-035,2025-11-04 09:59:07,Latte | Muffin | Drip Coffee | Pasta | Americano,24.5
TX-003583,CUST-070,2025-11-04 10:34:00,Drip Coffee,2.5
TX-003584,CUST-048,2025-11-04 12:07:10,Croissant,4.0
TX-003585,CUST-037,2025-11-04 16:13:26,Pasta | Latte | Americano,18.5
TX-003586,CUST-069,2025-11-04 21:09:08,Drip Coffee | Cake Slice,8.0
TX-003587,CUST-027,2025-11-05 00:53:08,Breakfast Sandwich | Cake Slice | Americano | Latte,19.5
TX-003588,CUST-072,2025-11-05 03:12:29,Croissant | Drip Coffee,6.5
TX-003589,CUST-066,2025-11-05 04:58:55,Drip Coffee,2.5
TX-003590,CUST-055,2025-11-05 08:19:11,Drip Coffee,2.5
TX-003591,CUST-085,2025-11-05 08:24:00,Cake Slice | Americano | Croissant | Salad,21.0
TX-003592,CUST-032,2025-11-05 11:13:24,Breakfast Sandwich | Pasta | Croissant | Muffin | Cake Slice,30.5
TX-003593,CUST-058,2025-11-05 12:02:18,Muffin | Tea,6.5
TX-003594,CUST-008,2025-11-05 13:16:16,Muffin | Latte | Breakfast Sandwich | Cake Slice,20.0
TX-003595,CUST-004,2025-11-05 13:40:25,Cake Slice | Drip Coffee | Pasta | Latte,23.5
TX-003596,CUST-021,2025-11-05 14:35:02,Americano | Croissant | Breakfast Sandwich | Cake Slice,19.0
TX-003597,CUST-032,2025-11-05 20:44:50,Latte | Drip Coffee | Americano | Pasta | Breakfast Sandwich,27.5
TX-003598,CUST-058,2025-11-05 23:37:23,Drip Coffee | Americano,5.5
TX-003599,CUST-013,2025-11-06 00:05:27,Pasta | Latte | Cake Slice | Drip Coffee | Muffin,27.0
TX-003600,CUST-038,2025-11-06 00:30:38,Breakfast Sandwich | Cake Slice | Croissant | Tea,19.0
TX-003601,CUST-013,2025-11-06 01:49:40,Latte | Salad | Muffin,16.5
TX-003602,CUST-007,2025-11-06 03:48:30,Breakfast Sandwich | Americano | Muffin | Pasta,24.0
TX-003603,CUST-017,2025-11-06 09:01:11,Breakfast Sandwich | Cake Slice | Muffin | Pasta | Tea,29.5
TX-003604,CUST-051,2025-11-06 09:45:34,Americano,3.0
TX-003605,CUST-023,2025-11-06 11:58:30,Drip Coffee | Cake Slice | Americano,11.0
TX-003606,CUST-090,2025-11-06 17:16:00,Breakfast Sandwich | Cake Slice | Pasta | Latte,27.5
TX-003607,CUST-052,2025-11-06 17:26:33,Drip Coffee,2.5
TX-003608,CUST-046,2025-11-06 18:07:35,Americano,3.0
TX-003609,CUST-015,2025-11-06 21:08:26,Salad | Latte | Croissant | Breakfast Sandwich | Americano,26.5
TX-003610,CUST-055,2025-11-06 21:27:30,Tea,3.0
TX-003611,CUST-016,2025-11-06 21:36:54,Latte | Salad | Cake Slice | Muffin | Drip Coffee,24.5
TX-003612,CUST-038,2025-11-07 02:55:56,Pasta | Latte | Cake Slice | Salad | Tea,32.5
TX-003613,CUST-003,2025-11-07 05:55:32,Pasta | Drip Coffee | Tea,16.5
TX-003614,CUST-069,2025-11-07 06:04:43,Muffin | Croissant,7.5
TX-003615,CUST-072,2025-11-07 06:48:17,Tea,3.0
TX-003616,CUST-035,2025-11-07 08:05:22,Americano | Salad | Breakfast Sandwich | Latte | Cake Slice,28.0
TX-003617,CUST-114,2025-11-07 08:15:00,Salad | Pasta,19.5
TX-003618,CUST-003,2025-11-07 10:19:01,Muffin | Salad | Breakfast Sandwich | Americano,21.5
TX-003619,CUST-071,2025-11-07 18:01:26,Tea | Americano,6.0
TX-003620,CUST-031,2025-11-07 18:56:26,Breakfast Sandwich | Drip Coffee | Muffin | Pasta,23.5
TX-003621,CUST-043,2025-11-08 02:16:26,Americano,3.0
TX-003622,CUST-062,2025-11-08 02:25:25,Drip Coffee | Muffin,6.0
TX-003623,CUST-020,2025-11-08 06:37:15,Cake Slice | Breakfast Sandwich | Americano,15.0
TX-003624,CUST-051,2025-11-08 13:04:54,Croissant | Muffin,7.5
TX-003625,CUST-011,2025-11-08 17:53:40,Americano | Breakfast Sandwich | Salad | Tea,21.0
TX-003626,CUST-005,2025-11-08 19:34:18,Salad | Pasta | Tea | Latte,27.0
TX-003627,CUST-058,2025-11-08 23:53:50,Tea | Drip Coffee,5.5
TX-003628,CUST-016,2025-11-09 07:56:13,Pasta | Americano | Latte | Muffin | Breakfast Sandwich,28.5
TX-003629,CUST-112,2025-11-09 08:23:00,Latte | Breakfast Sandwich | Drip Coffee | Tea,16.5
TX-003630,CUST-057,2025-11-09 08:55:26,Muffin | Latte,8.0
TX-003631,CUST-049,2025-11-09 09:28:37,Americano | Muffin,6.5
TX-003632,CUST-036,2025-11-09 10:45:18,Breakfast Sandwich | Croissant | Drip Coffee | Americano | Latte,20.5
TX-003633,CUST-006,2025-11-09 12:09:07,Americano | Breakfast Sandwich | Cake Slice | Muffin | Pasta,29.5
TX-003634,CUST-014,2025-11-09 12:49:57,Latte | Americano | Drip Coffee | Pasta | Muffin,24.5
TX-003635,CUST-033,2025-11-09 14:03:48,Cake Slice | Americano | Drip Coffee | Latte | Croissant,19.5
TX-003636,CUST-015,2025-11-09 15:23:20,Cake Slice | Croissant | Drip Coffee | Pasta,23.0
TX-003637,CUST-001,2025-11-10 00:19:10,Salad | Drip Coffee | Tea | Muffin | Latte,22.0
TX-003638,CUST-019,2025-11-10 00:44:25,Muffin | Pasta | Croissant | Latte,23.0
TX-003639,CUST-043,2025-11-10 02:36:01,Americano,3.0
TX-003640,CUST-001,2025-11-10 02:59:46,Cake Slice | Latte | Drip Coffee | Croissant,16.5
TX-003641,CUST-026,2025-11-10 03:43:33,Breakfast Sandwich | Americano | Salad,18.0
TX-003642,CUST-033,2025-11-10 04:37:15,Latte | Croissant | Drip Coffee | Salad,19.5
TX-003643,CUST-051,2025-11-10 10:20:19,Tea | Muffin,6.5
TX-003644,CUST-019,2025-11-10 10:50:34,Latte | Muffin | Pasta,19.0
TX-003645,CUST-092,2025-11-10 12:03:00,Breakfast Sandwich | Salad | Tea | Latte,22.5
TX-003646,CUST-052,2025-11-10 12:46:35,Latte | Drip Coffee,7.0
TX-003647,CUST-093,2025-11-10 13:08:00,Breakfast Sandwich | Latte | Cake Slice | Pasta,27.5
TX-003648,CUST-105,2025-11-10 13:11:00,Croissant | Salad | Pasta | Cake Slice,29.0
TX-003649,CUST-056,2025-11-10 15:47:29,Tea,3.0
TX-003650,CUST-052,2025-11-10 17:04:23,Muffin,3.5
TX-003651,CUST-009,2025-11-10 17:41:08,Pasta | Cake Slice | Tea,19.5
TX-003652,CUST-054,2025-11-10 17:47:16,Croissant | Tea,7.0
TX-003653,CUST-021,2025-11-10 19:20:55,Drip Coffee | Pasta | Croissant | Cake Slice | Salad,31.5
TX-003654,CUST-018,2025-11-10 21:39:48,Pasta | Salad | Latte,24.0
TX-003655,CUST-010,2025-11-10 22:31:04,Salad | Croissant | Cake Slice | Muffin | Drip Coffee,24.0
TX-003656,CUST-038,2025-11-10 23:38:04,Latte | Salad | Americano | Cake Slice,21.5
TX-003657,CUST-055,2025-11-11 01:10:55,Drip Coffee,2.5
TX-003658,CUST-033,2025-11-11 01:33:43,Cake Slice | Americano | Latte,13.0
TX-003659,CUST-005,2025-11-11 05:58:43,Salad | Croissant | Latte | Pasta,28.0
TX-003660,CUST-036,2025-11-11 06:28:03,Croissant | Breakfast Sandwich | Salad,19.0
TX-003661,CUST-020,2025-11-11 06:55:04,Latte | Drip Coffee | Croissant | Muffin | Pasta,25.5
TX-003662,CUST-019,2025-11-11 07:39:42,Croissant | Latte | Americano,11.5
TX-003663,CUST-053,2025-11-11 08:21:44,Drip Coffee,2.5
TX-003664,CUST-019,2025-11-11 13:08:39,Croissant | Salad | Americano,15.5
TX-003665,CUST-072,2025-11-11 14:47:23,Americano | Tea,6.0
TX-003666,CUST-024,2025-11-11 15:22:39,Latte | Breakfast Sandwich | Salad | Drip Coffee | Muffin,25.5
TX-003667,CUST-035,2025-11-11 17:22:06,Drip Coffee | Muffin | Salad,14.5
TX-003668,CUST-059,2025-11-11 19:30:29,Americano | Drip Coffee,5.5
TX-003669,CUST-036,2025-11-11 21:33:25,Croissant | Breakfast Sandwich | Americano | Latte | Drip Coffee,20.5
TX-003670,CUST-026,2025-11-11 22:18:44,Latte | Drip Coffee | Pasta | Croissant,22.0
TX-003671,CUST-019,2025-11-11 22:26:23,Latte | Americano | Drip Coffee | Muffin | Cake Slice,19.0
TX-003672,CUST-056,2025-11-11 23:32:27,Drip Coffee | Americano,5.5
TX-003673,CUST-009,2025-11-12 05:51:43,Breakfast Sandwich | Latte | Pasta | Muffin | Drip Coffee,28.0
TX-003674,CUST-014,2025-11-12 08:39:20,Drip Coffee | Latte | Muffin,10.5
TX-003675,CUST-018,2025-11-12 09:53:56,Breakfast Sandwich | Latte | Pasta | Croissant | Americano,29.0
TX-003676,CUST-028,2025-11-12 10:01:49,Breakfast Sandwich | Pasta | Cake Slice | Latte,27.5
TX-003677,CUST-070,2025-11-12 11:10:14,Drip Coffee | Americano,5.5
TX-003678,CUST-004,2025-11-12 11:49:43,Latte | Drip Coffee | Salad | Cake Slice,21.0
TX-003679,CUST-023,2025-11-12 11:50:25,Latte | Muffin | Drip Coffee | Tea,13.5
TX-003680,CUST-089,2025-11-12 13:32:01,Cake Slice | Latte | Salad | Breakfast Sandwich,25.0
TX-003681,CUST-082,2025-11-12 14:40:00,Pasta | Salad | Drip Coffee | Breakfast Sandwich,28.5
TX-003682,CUST-074,2025-11-12 20:26:51,Drip Coffee | Tea,5.5
TX-003683,CUST-007,2025-11-13 00:13:31,Latte | Pasta | Breakfast Sandwich | Croissant,26.0
TX-003684,CUST-050,2025-11-13 00:17:05,Americano,3.0
TX-003685,CUST-064,2025-11-13 01:34:21,Muffin,3.5
TX-003686,CUST-004,2025-11-13 07:07:51,Breakfast Sandwich | Latte | Cake Slice | Salad | Americano,28.0
TX-003687,CUST-015,2025-11-13 07:56:38,Cake Slice | Muffin | Pasta | Breakfast Sandwich,26.5
TX-003688,CUST-019,2025-11-13 08:25:00,Breakfast Sandwich | Pasta | Latte | Cake Slice,27.5
TX-003689,CUST-054,2025-11-13 09:25:22,Drip Coffee,2.5
TX-003690,CUST-073,2025-11-13 10:40:24,Tea,3.0
TX-003691,CUST-008,2025-11-13 12:53:04,Croissant | Americano | Muffin,10.5
TX-003692,CUST-019,2025-11-13 14:10:26,Tea | Croissant | Latte,11.5
TX-003693,CUST-018,2025-11-13 16:43:53,Muffin | Drip Coffee | Latte,10.5
TX-003694,CUST-065,2025-11-13 18:29:49,Tea | Americano,6.0
TX-003695,CUST-026,2025-11-13 23:36:15,Breakfast Sandwich | Muffin | Salad | Drip Coffee | Pasta,32.0
TX-003696,CUST-038,2025-11-14 00:35:49,Pasta | Breakfast Sandwich | Drip Coffee,20.0
TX-003697,CUST-055,2025-11-14 02:39:47,Drip Coffee | Latte,7.0
TX-003698,CUST-014,2025-11-14 06:58:47,Pasta | Latte | Muffin,19.0
TX-003699,CUST-033,2025-11-14 12:56:11,Cake Slice | Breakfast Sandwich | Americano | Muffin | Drip Coffee,21.0
TX-003700,CUST-061,2025-11-14 14:04:44,Muffin | Drip Coffee,6.0
TX-003701,CUST-030,2025-11-14 14:05:24,Pasta | Breakfast Sandwich | Cake Slice,23.0
TX-003702,CUST-018,2025-11-14 17:08:50,Americano | Muffin | Breakfast Sandwich | Drip Coffee,15.5
TX-003703,CUST-032,2025-11-14 17:28:21,Breakfast Sandwich | Drip Coffee | Muffin | Croissant,16.5
TX-003704,CUST-020,2025-11-14 17:47:52,Salad | Breakfast Sandwich | Americano,18.0
TX-003705,CUST-057,2025-11-14 18:55:34,Drip Coffee,2.5
TX-003706,CUST-015,2025-11-15 02:38:02,Breakfast Sandwich | Latte | Muffin | Drip Coffee,17.0
TX-003707,CUST-010,2025-11-15 04:19:28,Breakfast Sandwich | Americano | Latte | Tea | Drip Coffee,19.5
TX-003708,CUST-014,2025-11-15 04:33:16,Drip Coffee | Muffin | Americano | Cake Slice | Croissant,18.5
TX-003709,CUST-087,2025-11-15 05:21:25,Breakfast Sandwich | Drip Coffee,9.0
TX-003710,CUST-015,2025-11-15 06:56:46,Americano | Breakfast Sandwich | Salad,18.0
TX-003711,CUST-034,2025-11-15 09:34:44,Cake Slice | Breakfast Sandwich | Latte | Muffin,20.0
TX-003712,CUST-064,2025-11-15 09:52:54,Americano,3.0
TX-003713,CUST-015,2025-11-15 11:57:19,Croissant | Breakfast Sandwich | Americano | Pasta,24.5
TX-003714,CUST-007,2025-11-15 12:10:32,Breakfast Sandwich | Drip Coffee | Americano,12.0
TX-003715,CUST-078,2025-11-15 12:46:27,Muffin | Tea,6.5
TX-003716,CUST-043,2025-11-15 21:13:23,Tea | Croissant,7.0
TX-003717,CUST-068,2025-11-15 21:19:13,Tea | Muffin,6.5
TX-003718,CUST-071,2025-11-15 22:41:19,Muffin,3.5
TX-003719,CUST-111,2025-11-16 03:50:17,Breakfast Sandwich | Pasta | Latte,22.0
TX-003720,CUST-021,2025-11-16 04:39:44,Pasta | Tea | Cake Slice | Salad,28.0
TX-003721,CUST-066,2025-11-16 08:13:44,Drip Coffee | Americano,5.5
TX-003722,CUST-077,2025-11-16 08:14:14,Drip Coffee,2.5
TX-003723,CUST-111,2025-11-16 09:53:00,Salad | Pasta | Cake Slice,25.0
TX-003724,CUST-087,2025-11-16 12:24:00,Latte | Drip Coffee,7.0
TX-003725,CUST-054,2025-11-16 22:52:55,Tea,3.0
TX-003726,CUST-037,2025-11-16 23:02:07,Pasta | Latte | Croissant | Breakfast Sandwich,26.0
TX-003727,CUST-029,2025-11-17 01:13:31,Latte | Cake Slice | Salad | Breakfast Sandwich,25.0
TX-003728,CUST-023,2025-11-17 02:29:51,Drip Coffee | Croissant | Breakfast Sandwich | Latte,17.5
TX-003729,CUST-023,2025-11-17 02:32:24,Latte | Cake Slice | Croissant | Pasta | Drip Coffee,27.5
TX-003730,CUST-098,2025-11-17 05:08:58,Cake Slice | Muffin | Latte,13.5
TX-003731,CUST-009,2025-11-17 05:16:25,Pasta | Drip Coffee | Breakfast Sandwich | Americano,23.0
TX-003732,CUST-043,2025-11-17 05:54:37,Croissant,4.0
TX-003733,CUST-066,2025-11-17 06:26:04,Tea,3.0
TX-003734,CUST-006,2025-11-17 07:56:03,Cake Slice | Breakfast Sandwich | Drip Coffee | Americano | Latte,22.0
TX-003735,CUST-010,2025-11-17 09:29:34,Pasta | Cake Slice | Croissant | Drip Coffee,23.0
TX-003736,CUST-040,2025-11-17 18:35:39,Tea,3.0
TX-003737,CUST-012,2025-11-17 21:23:16,Breakfast Sandwich | Croissant | Latte | Drip Coffee | Cake Slice,23.0
TX-003738,CUST-029,2025-11-17 21:29:23,Latte | Americano | Breakfast Sandwich,14.0
TX-003739,CUST-055,2025-11-17 21:59:39,Americano | Tea,6.0
TX-003740,CUST-012,2025-11-18 05:11:46,Americano | Croissant | Drip Coffee | Pasta,20.5
TX-003741,CUST-032,2025-11-18 05:50:01,Croissant | Cake Slice | Muffin,13.0
TX-003742,CUST-020,2025-11-18 06:57:11,Breakfast Sandwich | Cake Slice | Croissant | Latte | Americano,23.5
TX-003743,CUST-052,2025-11-18 08:59:11,Drip Coffee | Tea,5.5
TX-003744,CUST-022,2025-11-18 10:06:02,Croissant | Breakfast Sandwich | Latte | Tea | Salad,26.5
TX-003745,CUST-011,2025-11-18 12:07:09,Croissant | Cake Slice | Breakfast Sandwich,16.0
TX-003746,CUST-035,2025-11-18 12:18:57,Breakfast Sandwich | Pasta | Croissant | Cake Slice | Salad,35.5
TX-003747,CUST-073,2025-11-18 13:03:46,Cake Slice,5.5
TX-003748,CUST-010,2025-11-18 14:13:27,Cake Slice | Drip Coffee | Latte | Breakfast Sandwich,19.0
TX-003749,CUST-026,2025-11-18 14:57:26,Pasta | Salad | Muffin | Latte | Croissant,31.5
TX-003750,CUST-061,2025-11-18 15:08:13,Drip Coffee | Muffin,6.0
TX-003751,CUST-028,2025-11-18 15:36:13,Drip Coffee | Latte | Salad | Breakfast Sandwich,22.0
TX-003752,CUST-006,2025-11-18 21:09:00,Muffin | Breakfast Sandwich | Americano,13.0
TX-003753,CUST-053,2025-11-18 22:10:08,Americano,3.0
TX-003754,CUST-055,2025-11-18 22:34:19,Tea | Muffin,6.5
TX-003755,CUST-076,2025-11-19 01:04:55,Drip Coffee | Americano,5.5
TX-003756,CUST-023,2025-11-19 01:24:07,Tea | Latte | Breakfast Sandwich,14.0
TX-003757,CUST-015,2025-11-19 01:53:44,Americano | Pasta | Muffin,17.5
TX-003758,CUST-094,2025-11-19 09:53:00,Cake Slice | Drip Coffee,8.0
TX-003759,CUST-005,2025-11-19 10:35:58,Salad | Breakfast Sandwich | Muffin | Croissant,22.5
TX-003760,CUST-011,2025-11-19 14:20:03,Salad | Muffin | Breakfast Sandwich,18.5
TX-003761,CUST-029,2025-11-19 16:34:36,Cake Slice | Pasta | Breakfast Sandwich | Latte | Muffin,31.0
TX-003762,CUST-003,2025-11-19 20:13:16,Salad | Americano | Latte | Cake Slice | Breakfast Sandwich,28.0
TX-003763,CUST-040,2025-11-19 21:40:06,Drip Coffee | Muffin,6.0
TX-003764,CUST-073,2025-11-19 21:45:48,Tea | Americano,6.0
TX-003765,CUST-021,2025-11-19 23:28:24,Latte | Croissant | Pasta | Americano,22.5
TX-003766,CUST-030,2025-11-19 23:44:09,Salad | Cake Slice | Tea,17.0
TX-003767,CUST-007,2025-11-20 00:48:23,Muffin | Breakfast Sandwich | Croissant | Salad,22.5
TX-003768,CUST-023,2025-11-20 02:22:24,Latte | Muffin | Pasta | Salad,27.5
TX-003769,CUST-048,2025-11-20 02:35:58,Muffin | Americano,6.5
TX-003770,CUST-061,2025-11-20 07:13:30,Muffin | Croissant,7.5
TX-003771,CUST-035,2025-11-20 07:35:43,Tea | Cake Slice | Salad | Drip Coffee | Croissant,23.5
TX-003772,CUST-022,2025-11-20 08:50:33,Breakfast Sandwich | Croissant | Pasta | Salad | Americano,33.0
TX-003773,CUST-013,2025-11-20 09:54:05,Breakfast Sandwich | Americano | Muffin | Latte | Cake Slice,23.0
TX-003774,CUST-008,2025-11-20 13:23:09,Cake Slice | Croissant | Breakfast Sandwich | Drip Coffee | Muffin,22.0
TX-003775,CUST-001,2025-11-20 19:23:05,Americano | Salad | Drip Coffee | Pasta | Breakfast Sandwich,31.5
TX-003776,CUST-073,2025-11-20 20:36:08,Drip Coffee | Tea,5.5
TX-003777,CUST-048,2025-11-20 20:39:11,Americano | Drip Coffee,5.5
TX-003778,CUST-033,2025-11-20 23:29:58,Latte | Breakfast Sandwich | Americano | Cake Slice,19.5
TX-003779,CUST-002,2025-11-21 03:14:49,Breakfast Sandwich | Pasta | Muffin | Latte | Americano,28.5
TX-003780,CUST-006,2025-11-21 05:21:13,Salad | Tea | Croissant | Cake Slice,21.0
TX-003781,CUST-054,2025-11-21 08:08:34,Drip Coffee | Americano,5.5
TX-003782,CUST-015,2025-11-21 11:07:42,Breakfast Sandwich | Americano | Tea | Salad,21.0
TX-003783,CUST-048,2025-11-21 11:40:19,Muffin | Tea,6.5
TX-003784,CUST-065,2025-11-21 13:13:47,Tea | Muffin,6.5
TX-003785,CUST-033,2025-11-21 15:14:43,Croissant | Breakfast Sandwich | Drip Coffee | Latte | Salad,26.0
TX-003786,CUST-066,2025-11-21 15:30:24,Breakfast Sandwich,6.5
TX-003787,CUST-098,2025-11-21 16:20:00,Breakfast Sandwich | Cake Slice | Salad | Muffin,24.0
TX-003788,CUST-110,2025-11-21 17:44:00,Latte | Breakfast Sandwich | Muffin,14.5
TX-003789,CUST-028,2025-11-21 19:02:07,Pasta | Americano | Latte | Cake Slice,24.0
TX-003790,CUST-025,2025-11-21 19:07:30,Drip Coffee | Salad | Tea | Cake Slice,19.5
TX-003791,CUST-065,2025-11-21 23:58:25,Muffin,3.5
TX-003792,CUST-013,2025-11-22 02:11:48,Latte | Muffin | Breakfast Sandwich | Cake Slice | Croissant,24.0
TX-003793,CUST-075,2025-11-22 02:59:35,Cake Slice,5.5
TX-003794,CUST-040,2025-11-22 13:07:30,Cake Slice,5.5
TX-003795,CUST-018,2025-11-22 14:38:58,Salad | Muffin | Americano,15.0
TX-003796,CUST-001,2025-11-22 17:10:32,Salad | Pasta | Breakfast Sandwich | Latte,30.5
TX-003797,CUST-027,2025-11-22 18:39:25,Muffin | Americano | Pasta | Breakfast Sandwich,24.0
TX-003798,CUST-040,2025-11-23 04:41:48,Americano | Drip Coffee,5.5
TX-003799,CUST-022,2025-11-23 09:16:27,Drip Coffee | Croissant | Tea,9.5
TX-003800,CUST-005,2025-11-23 10:25:05,Latte | Cake Slice | Breakfast Sandwich | Muffin | Drip Coffee,22.5
TX-003801,CUST-066,2025-11-23 13:59:28,Muffin,3.5
TX-003802,CUST-017,2025-11-23 18:07:17,Latte | Americano | Breakfast Sandwich | Drip Coffee | Pasta,27.5
TX-003803,CUST-031,2025-11-23 20:45:42,Latte | Breakfast Sandwich | Muffin | Salad | Cake Slice,28.5
TX-003804,CUST-062,2025-11-24 07:03:06,Tea,3.0
TX-003805,CUST-086,2025-11-24 15:07:00,Latte | Pasta | Cake Slice | Salad,29.5
TX-003806,CUST-088,2025-11-24 17:40:00,Salad | Tea | Latte,16.0
TX-003807,CUST-018,2025-11-24 19:45:17,Breakfast Sandwich | Muffin | Latte,14.5
TX-003808,CUST-025,2025-11-24 22:11:28,Latte | Salad | Breakfast Sandwich,19.5
TX-003809,CUST-030,2025-11-24 22:23:47,Croissant | Drip Coffee | Breakfast Sandwich | Tea | Latte,20.5
TX-003810,CUST-037,2025-11-24 23:12:41,Latte | Croissant | Drip Coffee | Salad,19.5
